frame,bowling_arm_elbow_angle,bowling_arm_shoulder_angle,bowling_arm_wrist_x,bowling_arm_wrist_y,bowling_arm_wrist_z
62,137.03693734869438,18.091839446621435,0.08857810497283936,-0.0533178374171257,0.03516242280602455
63,134.5043566950282,17.838803396763183,0.07567515224218369,-0.05954286828637123,0.05157699063420296
64,130.31369296209778,21.16719956506151,0.08259519934654236,-0.06015094742178917,0.04465783014893532
65,112.49317770674531,24.01584939495766,0.08658337593078613,-0.16872014105319977,0.08628001809120178
66,92.36533830227437,28.58008841879327,0.08695997297763824,-0.28180480003356934,0.10445807129144669
67,111.03861999412278,26.445498555312764,0.09434356540441513,-0.20332220196723938,0.055689673870801926
68,130.32390167696133,24.73920900657373,0.09503679722547531,-0.1266293227672577,-0.052293919026851654
69,128.25486993358598,24.711865299456676,0.09566373378038406,-0.12991008162498474,-0.033944256603717804
70,117.01977970658133,26.08257324595267,0.09187142550945282,-0.1848338395357132,-0.01128403376787901
71,108.30997849659059,33.38481230583619,0.07040347903966904,-0.2850007116794586,0.19239649176597595
72,109.43511217493054,32.17165599079439,0.06674103438854218,-0.2705076336860657,0.15304960310459137
73,129.72213452103222,25.748679604478447,0.07130900770425797,-0.15166506171226501,0.036358948796987534
74,118.95385277200151,24.13508923658785,0.0570504404604435,-0.20374655723571777,0.05469793826341629
75,112.60508390737992,22.869817466096464,0.04386475309729576,-0.22647809982299805,0.05631740018725395
76,93.55286830554792,29.370940044743477,0.04358484223484993,-0.35673120617866516,0.161593958735466
77,93.35496741190241,25.57017936404529,0.04373369365930557,-0.3073466122150421,0.06253121048212051
78,99.92846795883003,24.59815822770509,0.04710350185632706,-0.28349146246910095,0.05642826482653618
79,111.28174551838714,22.651868950788728,0.06860432773828506,-0.2493535876274109,0.14565132558345795
80,116.51292492908549,23.0822332930108,0.07625151425600052,-0.24745838344097137,0.160838320851326
81,121.01775867636302,21.362947869599946,0.08607219904661179,-0.2149880975484848,0.1465478241443634
82,125.35807086641309,22.58050320206688,0.10447835922241211,-0.19844724237918854,0.14817234873771667
83,126.72717706934053,23.19468157622066,0.11293628066778183,-0.19833824038505554,0.14355891942977905
84,123.43387656552065,22.98316047570266,0.11005295068025589,-0.21567264199256897,0.15707463026046753
85,121.75468395861947,24.95436669888516,0.10927172005176544,-0.22793929278850555,0.17756125330924988
86,120.59173824955369,27.025113699050937,0.11266066133975983,-0.24561478197574615,0.1753690391778946
87,118.80121382463923,28.035533577710137,0.11436677724123001,-0.26162320375442505,0.1744668185710907
88,119.5187812152284,28.834176699043578,0.14018793404102325,-0.27252545952796936,0.16928240656852722
89,117.95947890580331,30.72504956208186,0.18150441348552704,-0.28488755226135254,0.16809554398059845
90,113.50196534140309,30.560944259069867,0.17002609372138977,-0.28917813301086426,0.1653698980808258
91,113.13386357141857,30.259716589196913,0.1622486114501953,-0.28324371576309204,0.15906891226768494
92,118.10345970196701,29.918676808567803,0.1615932732820511,-0.2697219252586365,0.14854224026203156
93,125.41340809353896,28.809309858585145,0.16176404058933258,-0.24707241356372833,0.11971037834882736
94,128.59225040888956,26.88216167210604,0.16492974758148193,-0.23202656209468842,0.10965359956026077
95,128.1014492303371,25.582363736665272,0.16390110552310944,-0.23330877721309662,0.10771285742521286
96,132.8417860622684,25.11844307901991,0.2213091105222702,-0.23510102927684784,0.07153431326150894
97,132.82811080767576,24.503778513302386,0.23226845264434814,-0.2324688732624054,0.040329452604055405
98,139.52369211474382,24.187686186825452,0.2379598468542099,-0.2117738276720047,0.012027371674776077
99,140.2343716791525,23.339580766131842,0.23112677037715912,-0.19047150015830994,0.018568845465779305
100,137.7759901615116,22.339415199530904,0.2230999618768692,-0.1853327751159668,0.0202350914478302
101,136.04363651429622,22.52454793429073,0.2282792627811432,-0.1960948258638382,0.02637612260878086
102,133.39105611872446,22.9249046119605,0.23834165930747986,-0.19919070601463318,0.035574473440647125
103,128.38516114549256,23.399674088941833,0.23388493061065674,-0.2166178822517395,0.03993523493409157
104,127.61577404437278,23.36727658992939,0.23325878381729126,-0.2157282680273056,0.040841612964868546
105,130.17061653067967,24.080189094333825,0.2369576096534729,-0.20218752324581146,0.04146125540137291
106,133.02876720409313,25.009735191832696,0.23861421644687653,-0.1879100203514099,0.04260660707950592
107,133.57193837745262,27.303937701371275,0.25179192423820496,-0.19001144170761108,0.04649384692311287
108,133.8398174822027,29.255603455782783,0.2682587504386902,-0.19828344881534576,0.051827024668455124
109,132.73925611664592,30.698324599457017,0.27396848797798157,-0.20924697816371918,0.05415385216474533
110,128.6077612553813,32.960864335963116,0.2762422561645508,-0.23002848029136658,0.06527858972549438
111,125.45811292604266,34.83290965392639,0.27398037910461426,-0.2459930032491684,0.0682484433054924
112,124.05420122512426,34.83860268876043,0.2662384808063507,-0.2493564784526825,0.08450307697057724
113,127.11572982787405,35.097219527217284,0.2573227882385254,-0.22325657308101654,0.08647409081459045
114,126.0067071415336,35.62333822222004,0.24552343785762787,-0.2128908783197403,0.09295346587896347
115,117.50167226509106,34.00089675310777,0.20563940703868866,-0.20892532169818878,0.08131773769855499
116,114.60149035887581,34.250228484621125,0.17923183739185333,-0.1971941739320755,0.09323645383119583
117,112.79419026034199,33.44664461415068,0.15710417926311493,-0.18456941843032837,0.09813844412565231
118,113.49629172552541,31.03556269197704,0.1570044755935669,-0.18604840338230133,0.10281399637460709
119,76.83992634454111,45.2628179583985,0.10032530874013901,-0.4141812026500702,0.09465526789426804
120,82.19226375328445,60.08950604807493,0.07879699766635895,-0.511447548866272,0.14486493170261383
121,92.82445612669713,56.17012518507166,0.10701477527618408,-0.4439820945262909,0.18484504520893097
122,93.12747734422526,65.5591380372921,0.08704730123281479,-0.5494348406791687,0.18181170523166656
123,92.52781776013667,74.12240484297737,0.06173840910196304,-0.5585817694664001,0.1946515589952469
124,91.4866531454498,72.2753907265495,0.05887936055660248,-0.5236226916313171,0.19412003457546234
125,95.55017714749731,78.31671806843639,0.038695815950632095,-0.5591863393783569,0.21394848823547363
126,104.47900847821157,76.65088901446858,0.01818203739821911,-0.5309777855873108,0.21826298534870148
127,118.4755542977125,91.40449823537936,-0.009391645900905132,-0.5385996699333191,0.2869352400302887
128,108.07906689881601,119.34852230285176,-0.16342554986476898,-0.5936428904533386,0.06236191466450691
129,112.79669084058487,117.85283421919081,-0.21253706514835358,-0.6008108854293823,-0.12562784552574158
130,142.60753221720032,141.43248595107255,-0.21541978418827057,-0.6161466240882874,0.06219538301229477
131,154.44884616912807,115.70977887024517,-0.23449990153312683,-0.6452516317367554,0.30260002613067627
132,156.30103033084026,113.33093085466557,-0.25913992524147034,-0.6560564041137695,0.26021236181259155
133,134.06219027734593,107.63005437216262,-0.22440709173679352,-0.6338981986045837,0.1107013151049614
134,159.49773518430646,115.34994690211326,-0.19299499690532684,-0.6237184405326843,0.023569773882627487
135,165.39813381654307,119.50936300679537,-0.17570340633392334,-0.6132777333259583,-0.004897712264209986
136,131.0845299849306,80.87530186615727,-0.14752516150474548,-0.569908082485199,-0.21820847690105438
137,82.59737090660718,76.29120622072742,-0.11865837872028351,-0.5573172569274902,-0.07425174117088318
138,101.4149687820649,65.21480538733455,-0.12529730796813965,-0.5472761988639832,0.06009994074702263
139,160.1110132596352,103.17583824005496,-0.14899694919586182,-0.5703347325325012,0.21360966563224792
140,132.49831217254854,72.56619270611021,-0.08112592995166779,-0.49371233582496643,0.3326781988143921
141,146.61513356214797,96.88559799611998,-0.15218138694763184,-0.6112599968910217,0.2562485635280609
142,148.0009298656354,99.96514769013744,-0.14950019121170044,-0.630711019039154,0.23150087893009186
143,140.56672508844105,88.48878098117336,-0.07551813870668411,-0.6088644862174988,0.28075873851776123
144,126.58104689656724,73.01470523937645,-0.0571146085858345,-0.5645521283149719,0.2638033330440521
145,125.18887243325536,61.67663524479555,-0.05337628349661827,-0.5054680705070496,0.2569277882575989
146,122.0433664497874,53.11001447119534,-0.04386426880955696,-0.4488573968410492,0.30160850286483765
147,123.92203597573506,37.524781719809695,-0.0030726869590580463,-0.31973618268966675,0.2507173717021942
148,112.22814892964143,35.97065433525778,-0.01931207999587059,-0.37922203540802,0.195967897772789
149,106.13530427972485,35.62708138757505,-0.03123975172638893,-0.4171311557292938,0.15027745068073273
150,115.05577533158858,56.804327300876594,-0.03359492868185043,-0.5211083889007568,0.14113740622997284
151,136.4642283503699,77.12136535552935,-0.03465999290347099,-0.5586966872215271,0.24825388193130493
152,131.41688428979393,48.27627877794375,-0.03829244151711464,-0.38300472497940063,0.2276437133550644
153,118.60385246171786,40.625142218539494,-0.055610015988349915,-0.41410863399505615,0.12273479998111725
154,118.03926437330611,41.64175823620544,-0.07316508889198303,-0.4241942763328552,0.12639489769935608
155,127.92813160846127,27.562666516120213,-0.06464050710201263,-0.32366570830345154,0.07914550602436066
156,131.0135522718786,25.293842452906983,-0.05502619966864586,-0.2969513237476349,0.07574178278446198
157,132.5010786094607,20.770748107106016,-0.028324007987976074,-0.28307583928108215,0.06198221445083618
158,127.5980585580884,27.93944964670477,-0.02151688188314438,-0.3250299394130707,0.072491355240345
159,138.05672231170135,17.416171024802132,0.04487958922982216,-0.2263297587633133,0.06534522771835327
160,150.17999843018686,5.456239598785474,0.04560794681310654,-0.12682315707206726,0.01211569644510746
161,158.84337706412876,4.381963658700403,0.08072878420352936,-0.07465312629938126,-0.03372488170862198
162,154.9916686222827,9.503760295394375,0.11493717133998871,-0.05784573033452034,-0.02859601378440857
163,154.68315502519695,17.681003402299904,0.13540266454219818,-0.027715416625142097,-0.06775861978530884
164,166.46941082191984,22.394856248934254,0.1589718908071518,0.04921727627515793,-0.10627362132072449
165,162.62618892839245,27.19927010717025,0.1569732278585434,0.058100488036870956,-0.12251745164394379
166,174.159720702386,31.588102091959747,0.1725326031446457,0.1262184977531433,-0.1903373897075653
167,171.8825577297105,37.694268516226,0.21563562750816345,0.17145788669586182,-0.23633302748203278
168,171.14013692387292,38.517875528235514,0.25145334005355835,0.15662093460559845,-0.24166297912597656
169,172.97826131384372,41.95343605200143,0.26030808687210083,0.16531766951084137,-0.2763975262641907
170,162.78205642137002,40.701496550476314,0.27943119406700134,0.1381511241197586,-0.21416060626506805
171,157.27539558626458,40.49148752002991,0.28065255284309387,0.13483618199825287,-0.19101321697235107
172,159.54972713570086,36.32871090935756,0.2955686151981354,0.12999404966831207,-0.18016132712364197
173,160.64657160880478,31.67152823793183,0.31520891189575195,0.11876878142356873,-0.14226503670215607
174,162.40713936529352,31.562758181853308,0.3132268190383911,0.1116015687584877,-0.14818865060806274
175,167.2121249591482,31.08762447431455,0.30625176429748535,0.10296078026294708,-0.14612749218940735
176,166.95375729869042,30.100262229061006,0.3053421378135681,0.0661216452717781,-0.13259336352348328
177,162.45434359272264,28.009022764234775,0.32995158433914185,0.05939386785030365,-0.07452547550201416
178,162.93974401889452,27.868876935880028,0.3365028202533722,0.05019323527812958,-0.08956751227378845
179,160.82860699716676,26.596687158690532,0.3389304280281067,0.03746962919831276,-0.09483835846185684
180,156.44525105472047,27.130539102816233,0.34158986806869507,0.019821111112833023,-0.10691377520561218
181,153.82097683570828,28.300641686248277,0.34329700469970703,0.010148619301617146,-0.12659171223640442
182,153.70620647308914,27.8877200589164,0.33814746141433716,0.0003483594919089228,-0.15792711079120636
183,151.9557862729637,28.916650940111353,0.33284181356430054,-0.024277009069919586,-0.1692907214164734
184,148.8924965323663,30.201530838331493,0.3244207501411438,-0.04843979701399803,-0.18640397489070892
185,142.14095958363305,27.48580074291426,0.3236670196056366,-0.05021810904145241,-0.122007817029953
186,140.04899838342772,23.991099595895832,0.323263555765152,-0.06296993046998978,-0.11280673742294312
187,138.67546069269676,24.534570764837696,0.33059659600257874,-0.10021115094423294,-0.10821494460105896
188,140.04853572759566,24.68305262675726,0.32924285531044006,-0.1237974688410759,-0.13415373861789703
189,132.47798435952592,24.143205581078835,0.3168654143810272,-0.1809641569852829,-0.11956651508808136
190,132.15164168347303,24.729891045782708,0.3057878911495209,-0.1965765655040741,-0.11968827992677689
191,136.7936742618742,27.88563585664751,0.29564791917800903,-0.20891712605953217,-0.10506357997655869
192,117.27968763736567,24.08954566728728,0.22005288302898407,-0.2878687381744385,-0.05356694385409355
193,117.86384935148403,26.384475802590664,0.2097456306219101,-0.3151555061340332,-0.039494749158620834
194,111.74928326629279,32.30338955615344,0.1376449018716812,-0.3821834921836853,0.010674896650016308
195,107.00320412014472,40.438768122520415,0.12713758647441864,-0.4184608459472656,0.002919134683907032
196,120.78911239482065,39.828240388245305,0.12847697734832764,-0.3923899233341217,-0.0195564404129982
197,144.01310154737834,52.50448451491981,0.10754497349262238,-0.4220995604991913,-0.0711863711476326
198,150.8759732440555,63.09859319497569,0.08649653196334839,-0.4756765365600586,-0.04533923417329788
199,128.6425665120669,59.972862551854064,0.043837398290634155,-0.5238184928894043,-0.06779192388057709
200,150.46479630737178,16.299923045484004,-0.011082328855991364,-0.15064017474651337,0.023089054971933365
201,156.44038741364318,16.514711564865053,-0.06103166565299034,-0.09306080639362335,0.1413331776857376
202,163.12624053100308,15.263215576958453,-0.09116243571043015,-0.07507086545228958,0.13921670615673065
203,163.091073874499,17.956794579108983,-0.18285788595676422,-0.055232662707567215,0.08901859819889069
204,154.90406975687716,25.84789752700185,-0.23347875475883484,-0.03383515402674675,0.1289508193731308
205,161.17696532248092,28.98040105783205,-0.2553839087486267,-0.0022130985744297504,0.13801486790180206
206,134.9866548972492,145.83462579236925,-0.23419898748397827,-0.7316476106643677,0.0019819962326437235
207,123.3095422154702,147.8925016441584,-0.255458265542984,-0.8476484417915344,0.058947786688804626
208,120.68553823380033,150.5068527781042,-0.25942426919937134,-0.8660590052604675,0.05697385221719742
209,118.48092628125086,147.33302259063936,-0.27496227622032166,-0.9037679433822632,0.04914836958050728
210,116.89049511886425,151.43541626497577,-0.316897451877594,-0.8777050971984863,0.09373383969068527
211,127.75468689172733,152.94695676427392,-0.3200846016407013,-0.9182090759277344,0.11703755706548691
212,127.36481071019438,153.33046476773174,-0.32640618085861206,-0.916242778301239,0.06835722923278809
213,125.08451277660876,152.55879915089525,-0.3446236550807953,-0.921533465385437,0.021519159898161888
214,128.91144172497386,151.77599368738322,-0.34615451097488403,-0.9381847381591797,0.02518128789961338
215,132.44197568597957,155.02850611978266,-0.38061073422431946,-0.9412244558334351,0.029407044872641563
216,134.0655394990194,153.3846284910744,-0.3969978392124176,-0.9082167744636536,0.1282988041639328
217,142.2433303262612,157.9609452632767,-0.4214445650577545,-0.9518902897834778,0.16558368504047394
218,149.00574781797118,162.1006748357946,-0.4419107735157013,-0.9639928936958313,0.1481797695159912
219,156.12753950999067,163.82854820834126,-0.4435974955558777,-0.9417924880981445,0.13797730207443237
220,162.07354833814765,164.61374622701533,-0.4486697018146515,-0.9354625344276428,0.13412243127822876
221,163.57615307928833,167.45746038698414,-0.4927767813205719,-0.9411233067512512,0.09727657586336136
222,164.3144610898481,168.1529384564191,-0.4937758445739746,-0.9326655268669128,0.12333054095506668
223,163.72565781227217,171.64423465072935,-0.5162039995193481,-0.9268396496772766,0.14707854390144348
224,164.58301015130255,172.81871150512737,-0.506530225276947,-0.9092024564743042,0.16259542107582092
225,165.36945379538525,172.26834580340756,-0.49198323488235474,-0.846712052822113,0.24001054465770721
226,166.66383875202172,168.07303252246706,-0.48273977637290955,-0.8075910210609436,0.260661780834198
227,168.38995753138306,162.57125704083768,-0.50826495885849,-0.7922482490539551,0.30734333395957947
228,145.4951189310846,31.262151599340335,-0.1885257214307785,-0.08178802579641342,0.28834670782089233
229,146.12369264913943,30.971113330703286,-0.19149047136306763,0.036315105855464935,0.2618292570114136
230,139.25734843423697,31.252991915534597,-0.18031266331672668,0.003930663224309683,0.2703341245651245
231,138.79101782811594,35.869419844273686,-0.19665111601352692,-0.029397493228316307,0.3051092028617859
232,144.1860673641635,33.72730956655848,-0.19936445355415344,0.019934505224227905,0.28592222929000854
233,145.77624034904082,34.583503350839344,-0.2367548942565918,0.0490582101047039,0.25524240732192993
234,143.9622511804331,35.385906895669976,-0.2505754232406616,0.0633232593536377,0.23964007198810577
235,133.30004166162112,30.517058771945784,-0.247420996427536,0.036231908947229385,0.209798201918602
236,131.5123486355529,31.764748408111434,-0.2345062792301178,0.04082639142870903,0.21638332307338715
237,131.28916044329046,31.038920964179656,-0.2248035967350006,0.05947839841246605,0.2168625295162201
238,137.76776468772402,32.28998781683538,-0.21794727444648743,0.09157983213663101,0.2183675467967987
239,130.3630890769454,38.63281054385378,-0.20586617290973663,0.043272651731967926,0.2975664734840393
240,130.97805221707134,48.640182468371975,-0.20768333971500397,0.0229878481477499,0.3855160176753998
241,146.7697261565739,49.14305510414676,-0.2196408063173294,0.14083530008792877,0.35463517904281616
242,137.10423181764085,53.500353497986,-0.2457915097475052,0.07999611645936966,0.36769962310791016
243,145.087096194172,50.883743149256716,-0.24088092148303986,0.1533854454755783,0.35397085547447205
244,148.96496791060676,51.74411635488333,-0.23599934577941895,0.19560959935188293,0.34253066778182983
245,151.52159543557025,47.2100128639639,-0.2249172329902649,0.21140795946121216,0.278687059879303
246,159.5709416660384,42.76842538622771,-0.21490727365016937,0.22778648138046265,0.2300584465265274
247,160.51008473865917,42.572889132566885,-0.21398012340068817,0.22654344141483307,0.22212618589401245
248,160.42990442936676,42.407270425858215,-0.21192781627178192,0.2120898813009262,0.22624821960926056
249,159.67883530700132,42.74158627780991,-0.21663254499435425,0.20454566180706024,0.21227668225765228
250,157.8130727663113,41.36129514204368,-0.21711032092571259,0.20103727281093597,0.18607908487319946
251,160.03913286680984,41.89084226417202,-0.21619738638401031,0.20269420742988586,0.19983528554439545
252,157.832738461595,43.81016944273999,-0.20264601707458496,0.19940268993377686,0.24801088869571686
253,157.23379575428817,48.91398102854743,-0.19390995800495148,0.19528473913669586,0.3138584792613983
254,144.88165418830923,55.81666430679861,-0.12604407966136932,0.07659007608890533,0.42409926652908325
255,143.3221209333636,50.90372703099442,-0.07668240368366241,0.09058792144060135,0.3788187801837921
256,142.1203173349265,49.22303605742406,-0.10729580372571945,0.16078928112983704,0.2807970941066742
257,146.7972300010525,46.784032907416886,-0.10778751224279404,0.18955329060554504,0.2445404827594757
258,149.84277063969594,37.389454336610605,-0.12009207159280777,0.11323864758014679,0.2129770964384079
259,156.84208098319198,35.032983681378056,-0.11385048925876617,0.1069086566567421,0.20268625020980835
260,152.60143285420165,24.275136236137346,-0.11105908453464508,-0.012083420529961586,0.21325835585594177
261,159.1776283795627,21.982413250871616,-0.11262932419776917,0.0024867821484804153,0.1612735539674759
262,159.6813522922609,26.347709787059028,-0.11701396107673645,0.04699309170246124,0.1632523238658905
263,170.1246769056425,27.72107619396733,-0.12004756182432175,0.08808956295251846,0.1778922826051712
264,164.13002032170482,27.442930968264083,-0.1078525111079216,0.08348338305950165,0.1891818791627884
265,163.5051577802234,28.31766079665468,-0.09497565031051636,0.11223850399255753,0.1955057829618454
266,133.19741349543096,41.53703761789516,-0.06117609888315201,0.05633247643709183,0.33670926094055176
267,125.85889917236014,41.94331712797112,-0.019195400178432465,0.04211600869894028,0.3211602568626404
268,130.08474986942974,38.623675738488416,-0.01782143861055374,0.004500384908169508,0.3248269855976105
269,133.68327719262322,41.89351596553322,-0.02089638076722622,0.023770947009325027,0.34026238322257996
270,128.33254973683847,34.20994408448781,-0.017426922917366028,-0.026917770504951477,0.2873181700706482
271,124.59908184615212,42.450885290857904,0.006542498711496592,-0.05834284424781799,0.2940661609172821
272,134.09320648050723,39.33871712122209,0.036184489727020264,-0.05225612595677376,0.2590518891811371
273,136.06514444201412,40.08177182066634,0.03262944519519806,-0.04878797382116318,0.2609424889087677
274,160.78106501729636,51.87359199557427,0.13643459975719452,-0.20125404000282288,0.2554508149623871
275,166.670789283669,55.26183659191029,0.143734872341156,-0.23937347531318665,0.2541350722312927
276,160.6462633400263,44.94598930654777,0.10049283504486084,-0.1894412338733673,0.28360411524772644
277,167.54173667721366,47.96688669651376,0.13432882726192474,-0.19110015034675598,0.2536585032939911
278,167.0450987289752,61.679560604452426,0.17249524593353271,-0.21116656064987183,0.3084782063961029
279,173.46563908151734,58.66821330341283,0.13678811490535736,-0.2231057584285736,0.3273056447505951
280,163.1057991476491,63.04448827141621,0.12331368774175644,-0.19548393785953522,0.3610110878944397
281,166.51548300618526,71.98933347317467,0.11465149372816086,-0.19316329061985016,0.43442827463150024
282,146.34060284341737,76.17253421712395,0.10888294130563736,-0.23971234261989594,0.5108659267425537
283,146.24619940767036,71.21724808188667,0.07796665281057358,-0.220918670296669,0.45562034845352173
284,130.62643545696253,75.1570026409793,0.11107263714075089,-0.23969927430152893,0.4583263397216797
285,120.7186769525957,79.05118026846922,0.1205902099609375,-0.24306954443454742,0.5069946646690369
286,121.41071582072286,76.65880191995437,0.16664183139801025,-0.2305605113506317,0.49936312437057495
287,147.6421242558207,66.572626618423,0.17246927320957184,-0.22934888303279877,0.38148099184036255
288,153.3706420836539,68.90785166506548,0.20123817026615143,-0.24340105056762695,0.3996002972126007
289,142.5790460685134,70.11295991910163,0.204603910446167,-0.23542022705078125,0.434756338596344
290,126.62113289726634,72.98537381748176,0.20478855073451996,-0.24415570497512817,0.4691716134548187
291,135.30721960903378,71.89047297367897,0.2084762454032898,-0.23108910024166107,0.4618580639362335
292,129.81195995145393,73.79638446731704,0.1981629878282547,-0.25323426723480225,0.4666895270347595
293,128.4268292389527,73.55812733991631,0.20017129182815552,-0.2585972845554352,0.4654572010040283
294,137.83004474648706,68.093918147342,0.1878117024898529,-0.22166579961776733,0.45998066663742065
295,143.87659822196366,63.06122071674074,0.16409066319465637,-0.15742622315883636,0.4519234001636505
296,137.26182010226646,68.68012387586798,0.17716354131698608,-0.19683317840099335,0.5041859149932861
297,136.9515617336954,66.46756241443661,0.1270608901977539,-0.16099123656749725,0.4951252043247223
298,152.54390949823127,55.05487484962549,-0.02799835428595543,0.016482407227158546,0.4860750734806061
299,151.60835934108454,61.15927142233553,0.02754099853336811,-0.005162619985640049,0.5150619149208069
300,141.70511725767778,64.7961823910576,0.03243294730782509,-0.07607512921094894,0.5386773943901062
301,153.24098279089418,60.84785902891297,-0.001089602243155241,-0.014740648679435253,0.5302260518074036
302,156.41982119514935,62.231988292938965,0.01569206640124321,-0.012033551000058651,0.5428048372268677
303,154.06890113519032,58.95836165820013,0.019177759066224098,0.021469101309776306,0.5304728150367737
304,154.162906739552,59.17504918282347,0.029972882941365242,0.020123373717069626,0.5240620970726013
305,157.15460323123673,58.6707271276874,0.0034978080075234175,0.05480584502220154,0.48201653361320496
306,156.84307358536114,56.834976378626415,-0.004791018087416887,0.07516595721244812,0.4406839609146118
307,152.9172941121379,57.091156455095295,-0.017537565901875496,0.0962953120470047,0.432340532541275
308,165.1443788001532,64.2673154149322,0.04752295836806297,-0.07504893094301224,0.4971788823604584
309,174.932284341133,68.48718692566861,0.054423920810222626,-0.05936673656105995,0.5549783706665039
310,151.56225095833474,57.243959026226925,-0.09838707745075226,0.17362049221992493,0.45773637294769287
311,140.8228158777879,55.9443271048695,-0.06859452277421951,0.10639657825231552,0.4729689061641693
312,147.99071600015952,54.81801312051075,-0.040381770581007004,0.10205850005149841,0.4488433003425598
313,158.89439142272613,59.14686761135889,0.09166272729635239,-0.11173538863658905,0.49274054169654846
314,145.2181770664808,67.17934592721569,0.11713188141584396,-0.1894095242023468,0.5501880645751953
315,164.19868724992736,66.72777256498169,0.12481827288866043,-0.14441579580307007,0.5404763221740723
316,121.40221714195677,75.23401512842818,0.10528351366519928,-0.3200307786464691,0.583840548992157
317,120.07744162163829,77.99903521389352,0.11771681159734726,-0.35003092885017395,0.5828675627708435
318,119.57465607628139,79.86502361573136,0.10704777389764786,-0.35630497336387634,0.6016237139701843
